,Stock,Features,Volatility,Percent Return,Win Rate,Accuracy Test,Total Dict,Selected Features,binarized
80,VIVA3.SA,8,0.3586849459624334,19.670604079614225,54.285714285714285,0.3855932203389831,"{'-1.0': {'precision': 0.5106382978723404, 'recall': 0.2696629213483146, 'f1-score': 0.35294117647058826, 'support': 89.0}, '0.0': {'precision': 0.32926829268292684, 'recall': 0.38028169014084506, 'f1-score': 0.35294117647058826, 'support': 71.0}, '1.0': {'precision': 0.37383177570093457, 'recall': 0.5263157894736842, 'f1-score': 0.4371584699453552, 'support': 76.0}, 'accuracy': 0.3855932203389831, 'macro avg': {'precision': 0.4045794554187339, 'recall': 0.39208680032094795, 'f1-score': 0.3810136076288439, 'support': 236.0}, 'weighted avg': {'precision': 0.41201725527286914, 'recall': 0.3855932203389831, 'f1-score': 0.38006199979297084, 'support': 236.0}}","['n_estimators', 'atr_period', 'mass_window_fast', 'mass_window_slow', 'rsi_window']",1
81,VIVA3.SA,9,0.3586849459624334,23.884203917365628,58.333333333333336,0.4110169491525424,"{'-1.0': {'precision': 0.5283018867924528, 'recall': 0.3146067415730337, 'f1-score': 0.39436619718309857, 'support': 89.0}, '0.0': {'precision': 0.34615384615384615, 'recall': 0.5070422535211268, 'f1-score': 0.4114285714285714, 'support': 71.0}, '1.0': {'precision': 0.4177215189873418, 'recall': 0.4342105263157895, 'f1-score': 0.4258064516129032, 'support': 76.0}, 'accuracy': 0.4110169491525424, 'macro avg': {'precision': 0.43072575064454693, 'recall': 0.4186198404699833, 'f1-score': 0.4105337400748577, 'support': 236.0}, 'weighted avg': {'precision': 0.4378924849342769, 'recall': 0.4110169491525424, 'f1-score': 0.4096241967936652, 'support': 236.0}}","['n_estimators', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'awesome_window1', 'awesome_window2']",1
82,VIVA3.SA,10,0.3586849459624334,49.82548554919556,60.0,0.3898305084745763,"{'-1.0': {'precision': 0.5254237288135594, 'recall': 0.34831460674157305, 'f1-score': 0.4189189189189189, 'support': 89.0}, '0.0': {'precision': 0.28888888888888886, 'recall': 0.36619718309859156, 'f1-score': 0.32298136645962733, 'support': 71.0}, '1.0': {'precision': 0.40229885057471265, 'recall': 0.4605263157894737, 'f1-score': 0.4294478527607362, 'support': 76.0}, 'accuracy': 0.3898305084745763, 'macro avg': {'precision': 0.405537156092387, 'recall': 0.3916793685432127, 'f1-score': 0.3904493793797608, 'support': 236.0}, 'weighted avg': {'precision': 0.41461243906439, 'recall': 0.3898305084745763, 'f1-score': 0.39344702378064944, 'support': 236.0}}","['n_estimators', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
83,VIVA3.SA,11,0.3586849459624334,15.36327645151985,51.21951219512195,0.3771186440677966,"{'-1.0': {'precision': 0.5238095238095238, 'recall': 0.24719101123595505, 'f1-score': 0.33587786259541985, 'support': 89.0}, '0.0': {'precision': 0.29, 'recall': 0.4084507042253521, 'f1-score': 0.3391812865497076, 'support': 71.0}, '1.0': {'precision': 0.40425531914893614, 'recall': 0.5, 'f1-score': 0.4470588235294118, 'support': 76.0}, 'accuracy': 0.3771186440677966, 'macro avg': {'precision': 0.40602161431948663, 'recall': 0.3852139051537691, 'f1-score': 0.37403932422484637, 'support': 236.0}, 'weighted avg': {'precision': 0.4149680164168083, 'recall': 0.3771186440677966, 'f1-score': 0.3726757275604106, 'support': 236.0}}","['n_estimators', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
84,VIVA3.SA,12,0.3586849459624334,2.3675097034485044,52.27272727272727,0.3516949152542373,"{'-1.0': {'precision': 0.4423076923076923, 'recall': 0.25842696629213485, 'f1-score': 0.3262411347517731, 'support': 89.0}, '0.0': {'precision': 0.2647058823529412, 'recall': 0.2535211267605634, 'f1-score': 0.2589928057553957, 'support': 71.0}, '1.0': {'precision': 0.3620689655172414, 'recall': 0.5526315789473685, 'f1-score': 0.4375, 'support': 76.0}, 'accuracy': 0.3516949152542373, 'macro avg': {'precision': 0.35636084672595825, 'recall': 0.35485989066668894, 'f1-score': 0.34091131350238957, 'support': 236.0}, 'weighted avg': {'precision': 0.3630370493294652, 'recall': 0.3516949152542373, 'f1-score': 0.3418387720404275, 'support': 236.0}}","['n_estimators', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
85,VIVA3.SA,13,0.3586849459624334,16.00357855132561,48.71794871794872,0.3728813559322034,"{'-1.0': {'precision': 0.5128205128205128, 'recall': 0.2247191011235955, 'f1-score': 0.3125, 'support': 89.0}, '0.0': {'precision': 0.2872340425531915, 'recall': 0.38028169014084506, 'f1-score': 0.32727272727272727, 'support': 71.0}, '1.0': {'precision': 0.39805825242718446, 'recall': 0.5394736842105263, 'f1-score': 0.4581005586592179, 'support': 76.0}, 'accuracy': 0.3728813559322034, 'macro avg': {'precision': 0.39937093593362955, 'recall': 0.381491491824989, 'f1-score': 0.36595776197731505, 'support': 236.0}, 'weighted avg': {'precision': 0.4079960586727468, 'recall': 0.3728813559322034, 'f1-score': 0.3638326529426449, 'support': 236.0}}","['n_estimators', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
86,VIVA3.SA,14,0.3586849459624334,24.01780988099483,58.97435897435898,0.3898305084745763,"{'-1.0': {'precision': 0.5, 'recall': 0.23595505617977527, 'f1-score': 0.32061068702290074, 'support': 89.0}, '0.0': {'precision': 0.32098765432098764, 'recall': 0.36619718309859156, 'f1-score': 0.34210526315789475, 'support': 71.0}, '1.0': {'precision': 0.39823008849557523, 'recall': 0.5921052631578947, 'f1-score': 0.47619047619047616, 'support': 76.0}, 'accuracy': 0.3898305084745763, 'macro avg': {'precision': 0.40640591427218764, 'recall': 0.3980858341454205, 'f1-score': 0.37963547545709053, 'support': 236.0}, 'weighted avg': {'precision': 0.41337122958666883, 'recall': 0.3898305084745763, 'f1-score': 0.37717924160900373, 'support': 236.0}}","['n_estimators', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
87,VIVA3.SA,15,0.3586849459624334,32.50920712842899,65.0,0.4025423728813559,"{'-1.0': {'precision': 0.5952380952380952, 'recall': 0.2808988764044944, 'f1-score': 0.3816793893129771, 'support': 89.0}, '0.0': {'precision': 0.3106796116504854, 'recall': 0.4507042253521127, 'f1-score': 0.367816091954023, 'support': 71.0}, '1.0': {'precision': 0.4175824175824176, 'recall': 0.5, 'f1-score': 0.4550898203592814, 'support': 76.0}, 'accuracy': 0.4025423728813559, 'macro avg': {'precision': 0.44116670815699943, 'recall': 0.4105343672522024, 'f1-score': 0.4015284338754272, 'support': 236.0}, 'weighted avg': {'precision': 0.45241824847304524, 'recall': 0.4025423728813559, 'f1-score': 0.40114929883430506, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
88,VIVA3.SA,16,0.3586849459624334,28.025984305898344,62.16216216216216,0.3559322033898305,"{'-1.0': {'precision': 0.53125, 'recall': 0.19101123595505617, 'f1-score': 0.2809917355371901, 'support': 89.0}, '0.0': {'precision': 0.29464285714285715, 'recall': 0.4647887323943662, 'f1-score': 0.36065573770491804, 'support': 71.0}, '1.0': {'precision': 0.3695652173913043, 'recall': 0.4473684210526316, 'f1-score': 0.40476190476190477, 'support': 76.0}, 'accuracy': 0.3559322033898305, 'macro avg': {'precision': 0.39848602484472045, 'recall': 0.3677227964673513, 'f1-score': 0.3488031260013376, 'support': 236.0}, 'weighted avg': {'precision': 0.4079993617749237, 'recall': 0.3559322033898305, 'f1-score': 0.34481663814306723, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
89,VIVA3.SA,17,0.3586849459624334,17.05031049298101,47.61904761904761,0.3686440677966102,"{'-1.0': {'precision': 0.47058823529411764, 'recall': 0.2696629213483146, 'f1-score': 0.34285714285714286, 'support': 89.0}, '0.0': {'precision': 0.3068181818181818, 'recall': 0.38028169014084506, 'f1-score': 0.33962264150943394, 'support': 71.0}, '1.0': {'precision': 0.3711340206185567, 'recall': 0.47368421052631576, 'f1-score': 0.4161849710982659, 'support': 76.0}, 'accuracy': 0.3686440677966102, 'macro avg': {'precision': 0.382846812576952, 'recall': 0.3745429406718251, 'f1-score': 0.36622158515494757, 'support': 236.0}, 'weighted avg': {'precision': 0.38929080261558346, 'recall': 0.3686440677966102, 'f1-score': 0.3654980977327277, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
90,VIVA3.SA,18,0.3586849459624334,-0.2060235003625894,43.58974358974359,0.3940677966101695,"{'-1.0': {'precision': 0.65, 'recall': 0.29213483146067415, 'f1-score': 0.40310077519379844, 'support': 89.0}, '0.0': {'precision': 0.29906542056074764, 'recall': 0.4507042253521127, 'f1-score': 0.3595505617977528, 'support': 71.0}, '1.0': {'precision': 0.39325842696629215, 'recall': 0.4605263157894737, 'f1-score': 0.42424242424242425, 'support': 76.0}, 'accuracy': 0.3940677966101695, 'macro avg': {'precision': 0.44744128250901327, 'recall': 0.4011217908674201, 'f1-score': 0.3956312537446585, 'support': 236.0}, 'weighted avg': {'precision': 0.4617427343612343, 'recall': 0.3940677966101695, 'f1-score': 0.39680713187420663, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
91,VIVA3.SA,19,0.3586849459624334,16.58368824317018,55.88235294117647,0.3516949152542373,"{'-1.0': {'precision': 0.5, 'recall': 0.20224719101123595, 'f1-score': 0.288, 'support': 89.0}, '0.0': {'precision': 0.23809523809523808, 'recall': 0.28169014084507044, 'f1-score': 0.25806451612903225, 'support': 71.0}, '1.0': {'precision': 0.3879310344827586, 'recall': 0.5921052631578947, 'f1-score': 0.46875, 'support': 76.0}, 'accuracy': 0.3516949152542373, 'macro avg': {'precision': 0.3753420908593323, 'recall': 0.35868086500473373, 'f1-score': 0.3382715053763441, 'support': 236.0}, 'weighted avg': {'precision': 0.3851166123959812, 'recall': 0.3516949152542373, 'f1-score': 0.3372016129032258, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
92,VIVA3.SA,20,0.3586849459624334,30.651505392402395,63.04347826086957,0.3686440677966102,"{'-1.0': {'precision': 0.5918367346938775, 'recall': 0.3258426966292135, 'f1-score': 0.42028985507246375, 'support': 89.0}, '0.0': {'precision': 0.273972602739726, 'recall': 0.28169014084507044, 'f1-score': 0.2777777777777778, 'support': 71.0}, '1.0': {'precision': 0.3333333333333333, 'recall': 0.5, 'f1-score': 0.4, 'support': 76.0}, 'accuracy': 0.3686440677966102, 'macro avg': {'precision': 0.39971422358897896, 'recall': 0.36917761249142794, 'f1-score': 0.3660225442834138, 'support': 236.0}, 'weighted avg': {'precision': 0.41296126065936006, 'recall': 0.3686440677966102, 'f1-score': 0.37088143781216737, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
93,VIVA3.SA,21,0.3586849459624334,5.591827073813383,44.18604651162791,0.4152542372881356,"{'-1.0': {'precision': 0.5961538461538461, 'recall': 0.34831460674157305, 'f1-score': 0.4397163120567376, 'support': 89.0}, '0.0': {'precision': 0.34579439252336447, 'recall': 0.5211267605633803, 'f1-score': 0.4157303370786517, 'support': 71.0}, '1.0': {'precision': 0.38961038961038963, 'recall': 0.39473684210526316, 'f1-score': 0.39215686274509803, 'support': 76.0}, 'accuracy': 0.4152542372881356, 'macro avg': {'precision': 0.4438528760958668, 'recall': 0.4213927364700722, 'f1-score': 0.4158678372934958, 'support': 236.0}, 'weighted avg': {'precision': 0.454319846556105, 'recall': 0.4152542372881356, 'f1-score': 0.4171844376028025, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
94,VIVA3.SA,22,0.3586849459624334,4.316601622321759,50.0,0.3516949152542373,"{'-1.0': {'precision': 0.5, 'recall': 0.21348314606741572, 'f1-score': 0.2992125984251969, 'support': 89.0}, '0.0': {'precision': 0.27884615384615385, 'recall': 0.4084507042253521, 'f1-score': 0.3314285714285714, 'support': 71.0}, '1.0': {'precision': 0.3723404255319149, 'recall': 0.4605263157894737, 'f1-score': 0.4117647058823529, 'support': 76.0}, 'accuracy': 0.3516949152542373, 'macro avg': {'precision': 0.38372885979268956, 'recall': 0.3608200553607472, 'f1-score': 0.34746862524537375, 'support': 236.0}, 'weighted avg': {'precision': 0.3923557172182307, 'recall': 0.3516949152542373, 'f1-score': 0.3451502859251268, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
95,VIVA3.SA,23,0.3586849459624334,49.76728970629643,52.94117647058824,0.4364406779661017,"{'-1.0': {'precision': 0.5344827586206896, 'recall': 0.34831460674157305, 'f1-score': 0.4217687074829932, 'support': 89.0}, '0.0': {'precision': 0.3394495412844037, 'recall': 0.5211267605633803, 'f1-score': 0.4111111111111111, 'support': 71.0}, '1.0': {'precision': 0.5072463768115942, 'recall': 0.4605263157894737, 'f1-score': 0.4827586206896552, 'support': 76.0}, 'accuracy': 0.4364406779661017, 'macro avg': {'precision': 0.46039289223889585, 'recall': 0.44332256103147566, 'f1-score': 0.43854614642791984, 'support': 236.0}, 'weighted avg': {'precision': 0.46703647282252203, 'recall': 0.4364406779661017, 'f1-score': 0.4382032162173266, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
96,VIVA3.SA,24,0.3586849459624334,49.41528576045779,66.66666666666666,0.4152542372881356,"{'-1.0': {'precision': 0.5897435897435898, 'recall': 0.25842696629213485, 'f1-score': 0.359375, 'support': 89.0}, '0.0': {'precision': 0.34782608695652173, 'recall': 0.4507042253521127, 'f1-score': 0.39263803680981596, 'support': 71.0}, '1.0': {'precision': 0.4095238095238095, 'recall': 0.5657894736842105, 'f1-score': 0.47513812154696133, 'support': 76.0}, 'accuracy': 0.4152542372881356, 'macro avg': {'precision': 0.44903116207464033, 'recall': 0.424973555109486, 'f1-score': 0.4090503861189257, 'support': 236.0}, 'weighted avg': {'precision': 0.45892644569873753, 'recall': 0.4152542372881356, 'f1-score': 0.4066617493689237, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
97,VIVA3.SA,25,0.3586849459624334,17.009934628564405,50.0,0.3516949152542373,"{'-1.0': {'precision': 0.4722222222222222, 'recall': 0.19101123595505617, 'f1-score': 0.272, 'support': 89.0}, '0.0': {'precision': 0.2839506172839506, 'recall': 0.323943661971831, 'f1-score': 0.3026315789473684, 'support': 71.0}, '1.0': {'precision': 0.36134453781512604, 'recall': 0.5657894736842105, 'f1-score': 0.441025641025641, 'support': 76.0}, 'accuracy': 0.3516949152542373, 'macro avg': {'precision': 0.37250579244043297, 'recall': 0.36024812387036587, 'f1-score': 0.3385524066576698, 'support': 236.0}, 'weighted avg': {'precision': 0.37987481558850783, 'recall': 0.3516949152542373, 'f1-score': 0.33564741874242326, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
98,VIVA3.SA,26,0.3586849459624334,39.379632015618974,56.81818181818182,0.4491525423728814,"{'-1.0': {'precision': 0.5394736842105263, 'recall': 0.4606741573033708, 'f1-score': 0.49696969696969695, 'support': 89.0}, '0.0': {'precision': 0.3711340206185567, 'recall': 0.5070422535211268, 'f1-score': 0.42857142857142855, 'support': 71.0}, '1.0': {'precision': 0.4603174603174603, 'recall': 0.3815789473684211, 'f1-score': 0.4172661870503597, 'support': 76.0}, 'accuracy': 0.4491525423728814, 'macro avg': {'precision': 0.4569750550488478, 'recall': 0.4497651193976395, 'f1-score': 0.44760243753049506, 'support': 236.0}, 'weighted avg': {'precision': 0.46333813704568366, 'recall': 0.4491525423728814, 'f1-score': 0.45072501980805846, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
99,VIVA3.SA,27,0.3586849459624334,25.8486984865454,53.191489361702125,0.3728813559322034,"{'-1.0': {'precision': 0.47692307692307695, 'recall': 0.34831460674157305, 'f1-score': 0.4025974025974026, 'support': 89.0}, '0.0': {'precision': 0.2972972972972973, 'recall': 0.30985915492957744, 'f1-score': 0.30344827586206896, 'support': 71.0}, '1.0': {'precision': 0.36082474226804123, 'recall': 0.4605263157894737, 'f1-score': 0.4046242774566474, 'support': 76.0}, 'accuracy': 0.3728813559322034, 'macro avg': {'precision': 0.37834837216280515, 'recall': 0.37290002582020804, 'f1-score': 0.3702233186387063, 'support': 236.0}, 'weighted avg': {'precision': 0.3854955185026826, 'recall': 0.3728813559322034, 'f1-score': 0.37342136230542766, 'support': 236.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']",1
